epoch,reward,complexity,length,is_physical,is_elite,program,program_prefix
2,0.0,24.0,24,True,False,sin((((((((((log((x-x))/((x*x)/x))+x)*x)*x)*x)-x)*x))**(0.5))),"[sin sqrt mul sub mul mul mul add div log sub x x div mul x x x x x x x x
 x]"
2,0.0,23.0,23,True,False,log(sin((((((((((((((x*x)+x))**(0.5))/x)-x)/x)+x)+x)/x))**(0.5))-x))),[log sin sub sqrt div add add div sub div sqrt add mul x x x x x x x x x x]
2,0.0,20.0,20,True,False,log(cos((((((((((((x)**(0.5))-(x/(x-x)))/x))**(0.5)))**(0.5))+x)*x)*x))),[log cos mul mul add sqrt sqrt div sub sqrt x div x sub x x x x x x]
2,0.0,19.0,19,True,False,((((cos(((((x+((((x-x))**(0.5))-(x-x)))*x)-x)-x)))**(0.5)))**(0.5)),[sqrt sqrt cos sub sub mul add x sub sqrt sub x x sub x x x x x]
2,0.0,22.0,22,True,False,sin((((((x-x)+(((x*((x+x)*x))+x)-x))/x)/x)+x)),[sin add div div add sub x x sub add mul x mul add x x x x x x x x]
2,0.0,23.0,23,True,False,((log(((((cos((((((x)**(0.5))-((x-x)*x))-x)*x))*x))**(0.5))-x))*x)-x),[sub mul log sub sqrt mul cos mul sub sub sqrt x mul sub x x x x x x x x x]
2,0.0,20.0,20,True,False,((((sin((((log(x)/x)/(((log(x))**(0.5))*(x+x)))*x))/x)+x))**(0.5)),[sqrt add div sin mul div div log x x mul sqrt log x add x x x x x]
2,0.0,25.0,25,True,False,cos((((((((((((((((((((x-x)/x)*x))**(0.5))/x))**(0.5))-x))**(0.5))/x)+x))**(0.5))-x)/x))**(0.5))),"[cos sqrt div sub sqrt add div sqrt sub sqrt div sqrt mul div sub x x x x
 x x x x x x]"
2,0.0,19.0,19,True,False,(log(sin((((((((((((((x/x))**(0.5)))**(0.5))-x))**(0.5))*x)/x))**(0.5))/x)))+x),[add log sin div sqrt div mul sqrt sub sqrt sqrt div x x x x x x x]
2,0.0,21.0,21,True,False,sin((log(x)+log((((((((((x+x)+x)-x)+x)/x)+x)/x))**(0.5))))),[sin add log x log sqrt div add div add sub add add x x x x x x x x]
2,0.0,22.0,22,True,False,(cos(x)+(((((sin((((((x*x)*x)/x)-x)-x))-x))**(0.5))+x)+x)),[add cos x add add sqrt sub sin sub sub div mul mul x x x x x x x x x]
2,0.0,22.0,22,True,False,(sin(((((((x*(((x+x)+x)*x))*x)*x)/x)-x)/x))/x),[div sin div sub div mul mul mul x mul add add x x x x x x x x x x]
2,0.0,20.0,20,True,False,((((x/((((((log(sin(x))+x)/x)/x))**(0.5))+x))+x)+x)-x),[sub add add div x add sqrt div div add log sin x x x x x x x x]
2,0.0,26.0,26,True,False,(log(cos(((((((((((((x+x)*x)*x)-x)-x)/x))**(0.5))*x)*x)*x)/x)))-x),"[sub log cos div mul mul mul sqrt div sub sub mul mul add x x x x x x x x
 x x x x]"
2,0.0,20.0,20,True,False,sin((((((x/(((x*log(((x)**(0.5))))-x)*x))+x)*x)+x)+x)),[sin add add mul add div x mul sub mul x log sqrt x x x x x x x]
2,0.0,23.0,23,True,False,((log((((((sin((((x/x)*x)+x))/x)+x)-x)+x)/x))-x)+x),[add sub log div add sub add div sin add mul div x x x x x x x x x x x]
2,0.0,16.0,16,True,False,(((sin(log((x*x)))*sin(log(((x*((((x)**(0.5)))**(0.5)))-x)))))**(0.5)),[sqrt mul sin log mul x x sin log sub mul x sqrt sqrt x x]
2,0.0,23.0,23,True,False,(((log(sin((((((((((x/(x-x))/x)/x))**(0.5)))**(0.5))/x)-x)))-x)-x)/x),[div sub sub log sin sub div sqrt sqrt div div div x sub x x x x x x x x x]
2,0.0,5.0,5,True,False,(sin(x)/sin(x)),[div sin x sin x]
2,0.0,23.0,23,True,False,((((((((log(cos(((((x/x)/(x-x)))**(0.5))))-x)+x)+x)*x)-x)/x))**(0.5)),[sqrt div sub mul add add sub log cos sqrt div div x x sub x x x x x x x x]
2,0.0,16.0,16,True,False,sin(((x/(log(((((((((x)**(0.5))*x))**(0.5))+x))**(0.5)))*x))*x)),[sin mul div x mul log sqrt add sqrt mul sqrt x x x x x]
2,0.0,23.0,23,True,False,(((((cos((x+(((((x*x)*(x/x))+x)*x)+x)))*x)-x)+x))**(0.5)),[sqrt add sub mul cos add x add mul add mul mul x x div x x x x x x x x]
2,0.0,11.0,11,True,False,((cos(((((((x)**(0.5))/((x)**(0.5))))**(0.5))/log(x))))**(0.5)),[sqrt cos div sqrt div sqrt x sqrt x log x]
2,0.0,23.0,23,True,False,(((sin(((((((log(((x+((x-x)*x))-x)))**(0.5)))**(0.5))+x)-x))+x)+x)*x),[mul add add sin sub add sqrt sqrt log sub add x mul sub x x x x x x x x x]
2,0.0,23.0,23,True,False,((((((((log(sin(((((x-x)/(x-x))/x)+x))))**(0.5))*x)+x)*x)/x))**(0.5)),[sqrt div mul add mul sqrt log sin add div div sub x x sub x x x x x x x x]
2,0.0,16.0,16,True,False,(((sin(log(((x/(x/(x-(x/x))))*x)))-x))**(0.5)),[sqrt sub sin log mul div x div x sub x div x x x x]
2,0.0,23.0,23,True,False,sin((((((((((log((((x*(x+x)))**(0.5)))-x)+x)/x))**(0.5))+x)*x)/x)+x)),[sin add div mul add sqrt div add sub log sqrt mul x add x x x x x x x x x]
2,0.0,18.0,18,True,False,((((cos((x/(log(((((((x/x)+x)+x))**(0.5))-x))+x))))**(0.5)))**(0.5)),[sqrt sqrt cos div x add log sub sqrt add add div x x x x x x]
2,0.0,20.0,20,True,False,cos((((x/((x+(((((((x)**(0.5))/x)+x))**(0.5))-x))/x))/x)/x)),[cos div div div x div add x sub sqrt add div sqrt x x x x x x x]
2,0.0,24.0,24,True,False,(x/cos((((((((((x/(x+x))+x)/x)+x)-x)-x)-x)/x)/x))),[div x cos div div sub sub sub add div add div x add x x x x x x x x x x]
2,0.0,23.0,23,True,False,(x/(cos(((((((x+((((x+x))**(0.5))-x))*x)-x)+x)+x)+x))-x)),[div x sub cos add add add sub mul add x sub sqrt add x x x x x x x x x]
2,0.0,19.0,19,True,False,cos((((((x+log(((((x)**(0.5))-((x)**(0.5)))+x)))/x)*x)*x)-x)),[cos sub mul mul div add x log add sub sqrt x sqrt x x x x x x]
2,0.0,23.0,23,True,False,(cos(((((((((((x-(x/x))*x)-x)+x)/x)*x)+x))**(0.5))+x))/x),[div cos add sqrt add mul div add sub mul sub x div x x x x x x x x x x]
2,0.0,20.0,20,True,False,(sin(((x)**(0.5)))/(((((cos((((((x+x)/x))**(0.5))*x))+x)*x))**(0.5))+x)),[div sin sqrt x add sqrt mul add cos mul sqrt div add x x x x x x x]
2,0.0,17.0,17,True,False,sin(log((x*(((((x+(x-(x-((x)**(0.5))))))**(0.5))/x)-x)))),[sin log mul x sub div sqrt add x sub x sub x sqrt x x x]
2,0.0,24.0,24,True,False,(cos((log(((((((((((x/x)+x)+x)/x))**(0.5))/x)+x)/x)-x))+x))+x),"[add cos add log sub div add div sqrt div add add div x x x x x x x x x x
 x]"
2,0.0,7.0,7,True,False,(log(cos((x*x)))/x),[div log cos mul x x x]
2,0.0,21.0,21,True,False,((log(sin(((((((((x-(x-(x-x))))**(0.5)))**(0.5))/x)*x)/x)))-x)+x),[add sub log sin div mul div sqrt sqrt sub x sub x sub x x x x x x x]
2,0.0,17.0,17,True,False,((((((x/log((((((x-(x+x)))**(0.5)))**(0.5)))))**(0.5))+x)*x)+x),[add mul add sqrt div x log sqrt sqrt sub x add x x x x x]
2,0.0,20.0,20,True,False,log((sin(((((x-((x*((x/x)*(x/x)))+x)))**(0.5))/x))*x)),[log mul sin div sqrt sub x add mul x mul div x x div x x x x x]
2,0.0,23.0,23,True,True,((((((((log(sin(((x+(((x*x))**(0.5)))/x)))*x)+x)+x)+x)*x)*x))**(0.5)),[sqrt mul mul add add add mul log sin div add x sqrt mul x x x x x x x x x]
3,0.0,22.0,22,True,False,(sin(log((((((((x)**(0.5))+(((x/x)-x)/x))+x)+x)*x)/x)))/x),[div sin log div mul add add add sqrt x div sub div x x x x x x x x x]
3,0.0,18.0,18,True,False,(((log((((((((cos(x))**(0.5))+cos(x)))**(0.5))*x)/x))+x)*x)-x),[sub mul add log div mul sqrt add sqrt cos x cos x x x x x x]
3,0.0,26.0,26,True,False,cos(((((((((((((((log(((x-x)-x))-x)+x))**(0.5)))**(0.5)))**(0.5))*x)/x)-x)*x)*x)-x)),"[cos sub mul mul sub div mul sqrt sqrt sqrt add sub log sub sub x x x x x
 x x x x x x]"
3,0.0,21.0,21,True,False,(sin(log(((((((((x-x)-(((x)**(0.5))-x))+x)-x))**(0.5))*x)*x)))+x),[add sin log mul mul sqrt sub add sub sub x x sub sqrt x x x x x x x]
3,0.0,27.0,27,True,False,((log((sin(((((((((x+(x*x))+x)*x)/x)*x)-x)+x)-x))-x))-x)/x),"[div sub log sub sin sub add sub mul div mul add add x mul x x x x x x x x
 x x x x]"
3,0.0,17.0,17,True,False,(log(((((cos(x)*cos(x)))**(0.5))+cos((x+(((x)**(0.5))/x)))))*x),[mul log add sqrt mul cos x cos x cos add x div sqrt x x x]
3,0.0,18.0,18,True,False,sin(log(((((((((x+(x/(((x-x))**(0.5)))))**(0.5))+x)/x))**(0.5))*x))),[sin log mul sqrt div add sqrt add x div x sqrt sub x x x x x]
3,0.0,23.0,23,True,False,sin(((((((x*((((((x/x))**(0.5))/x)/x)/x))+x)+x)+x)*x)+x)),[sin add mul add add add mul x div div div sqrt div x x x x x x x x x x]
3,0.0,24.0,24,True,False,(((log(((((((((sin((x/x)))**(0.5))+x)/x)*x)+x)/x)+x))+x)+x)*x),"[mul add add log add div add mul div add sqrt sin div x x x x x x x x x x
 x]"
3,0.0,19.0,19,True,False,(((log(x))**(0.5))-(((sin(((x)**(0.5)))-cos(log(((x-x)-x))))+x)/x)),[sub sqrt log x div add sub sin sqrt x cos log sub sub x x x x x]
3,0.0,17.0,17,True,False,log(((((cos(((((((x)**(0.5))-x)*x))**(0.5)))+x)+x)/x)+x)),[log add div add add cos sqrt mul sub sqrt x x x x x x x]
3,0.0,7.0,7,True,False,log(cos((x-((((x)**(0.5)))**(0.5))))),[log cos sub x sqrt sqrt x]
3,0.0,21.0,21,True,False,sin((((((((((((x*x))**(0.5))/(((x/x))**(0.5)))/x)*x)*x))**(0.5))-x)+x)),[sin add sub sqrt mul mul div div sqrt mul x x sqrt div x x x x x x x]
3,0.0,21.0,21,True,False,(((log(cos((((((((((x*x)-x)/x)-x)+x)-x))**(0.5))/x))))**(0.5))-x),[sub sqrt log cos div sqrt sub add sub div sub mul x x x x x x x x x]
3,0.0,25.0,25,True,False,(log(((((sin((((((((x)**(0.5))+((x*x)-x))-x)*x)-x)*x))*x))**(0.5))+x))*x),"[mul log add sqrt mul sin mul sub mul sub add sqrt x sub mul x x x x x x x
 x x x]"
3,0.0,19.0,19,True,False,(((cos(((((log(((((x*x)-(((x)**(0.5))*x))-x)-x)))**(0.5)))**(0.5))))**(0.5))/x),[div sqrt cos sqrt sqrt log sub sub sub mul x x mul sqrt x x x x x]
3,0.0,22.0,22,True,False,log((((sin(((((((((((x)**(0.5))*x)-(x/x))/x)*x))**(0.5))/x)*x))-x))**(0.5))),[log sqrt sub sin mul div sqrt mul div sub mul sqrt x x div x x x x x x x]
3,0.0,27.0,27,True,False,(((sin(((((((((((x/x))**(0.5))+(x*x))+x)*x)*x)-x)-x)+x))+x)*x)-x),"[sub mul add sin add sub sub mul mul add add sqrt div x x mul x x x x x x
 x x x x x]"
3,0.0,18.0,18,True,False,(cos(log(x))+(x+((sin((((x-x)*x)*x))-x)-x))),[add cos log x add x sub sub sin mul mul sub x x x x x x]
3,0.0,22.0,22,True,False,(x+((cos(((((x/((((((x)**(0.5))-x))**(0.5))/x))*x)/x)-x))-x)*x)),[add x mul sub cos sub div mul div x div sqrt sub sqrt x x x x x x x x]
3,0.0,22.0,22,True,False,(((((cos((x/((((log(x)/(x-x))*x)*x)*x)))/x)+x)/x))**(0.5)),[sqrt div add div cos div x mul mul mul div log x sub x x x x x x x x]
3,0.0,20.0,20,True,False,((x*((((cos((((((x*(x/x)))**(0.5))*x)+x))-x)/x))**(0.5)))/x),[div mul x sqrt div sub cos add mul sqrt mul x div x x x x x x x]
3,0.0,24.0,24,True,False,(((sin((((((((((((x-x)*x)*x)/x)-x))**(0.5))-x)*x)+x)/x))*x))**(0.5)),"[sqrt mul sin div add mul sub sqrt sub div mul mul sub x x x x x x x x x x
 x]"
3,0.0,25.0,25,True,False,log((((((sin((((((((((x+x)-x)-x)*x)/x)-x)+x))**(0.5)))/x)-x)/x))**(0.5))),"[log sqrt div sub div sin sqrt add sub div mul sub sub add x x x x x x x x
 x x x]"
3,0.0,20.0,20,True,False,sin(((((((((log(((((x-(x*x))-x)+x)*x))-x))**(0.5))/x))**(0.5)))**(0.5))),[sin sqrt sqrt div sqrt sub log mul add sub sub x mul x x x x x x x]
3,0.0,24.0,24,True,False,log((cos((((((((((((x/x)*x)/x)+x)/x))**(0.5))+x)/x)+x)/x))+x)),"[log add cos div add div add sqrt div add div mul div x x x x x x x x x x
 x]"
3,0.0,22.0,22,True,False,log(((((((((sin((((x/x)-x)/x))+x)-x)+x)+x))**(0.5))+x)+x)),[log add add sqrt add add sub add sin div sub div x x x x x x x x x x]
3,0.0,21.0,21,True,False,(log((x*(cos((((((((((x*x)-x)*x))**(0.5))+x))**(0.5))/x))/x)))-x),[sub log mul x div cos div sqrt add sqrt mul sub mul x x x x x x x x]
3,0.0,19.0,19,True,False,cos((x-(((((((((x)**(0.5))+x)/x)*x)-x)+x)-x)/x))),[cos sub x div sub add sub mul div add sqrt x x x x x x x x]
3,0.0,23.0,23,True,False,cos(((((((log(((((((x*(x/x))/x))**(0.5))+x)-x)))**(0.5))+x)*x)/x)+x)),[cos add div mul add sqrt log sub add sqrt div mul x div x x x x x x x x x]
3,0.0,22.0,22,True,False,log((((((cos(((((((x/x)-x)/x))**(0.5))/x))*x)-x)+x)*x)/x)),[log div mul add sub mul cos div sqrt div sub div x x x x x x x x x x]
3,0.0,20.0,20,True,False,((sin(((x/((log(((x)**(0.5)))*((x*x)/x))-x))+x))*x)+x),[add mul sin add div x sub mul log sqrt x div mul x x x x x x x]
3,0.0,17.0,17,True,False,sin(((log((((x*((((((((x*x)/x))**(0.5)))**(0.5)))**(0.5))))**(0.5)))/x)+x)),[sin add div log sqrt mul x sqrt sqrt sqrt div mul x x x x x]
3,0.0,24.0,24,True,False,log(((((sin(((((((((x/x)+x)+x)+x)*x)*x)-x)/x)))**(0.5))+x)+x)),"[log add add sqrt sin div sub mul mul add add add div x x x x x x x x x x
 x]"
3,0.0,22.0,22,True,False,(((((cos((((((((((((x/x)*x))**(0.5))+x))**(0.5)))**(0.5))*x)-x))-x)/x))**(0.5))+x),[add sqrt div sub cos sub mul sqrt sqrt add sqrt mul div x x x x x x x x x]
3,0.0,19.0,19,True,False,(x-((((sin(x)-cos((((x-x)*x)*x)))*x)+x)+x)),[sub x add add mul sub sin x cos mul mul sub x x x x x x x]
3,0.0,20.0,20,True,False,(x+((((((sin((((((x/x)-x))**(0.5))+x)))**(0.5))-x)-x)+x)*x)),[add x mul add sub sub sqrt sin add sqrt sub div x x x x x x x x]
3,0.0,20.0,20,True,False,((((x*sin((((((((((((x*x))**(0.5))+x)-x)+x))**(0.5)))**(0.5))+x))))**(0.5))+x),[add sqrt mul x sin add sqrt sqrt add sub add sqrt mul x x x x x x x]
3,0.0,22.0,22,True,False,((x*(((log((((cos((((x*x)+x)/x))+x))**(0.5)))*x)/x)-x))+x),[add mul x sub div mul log sqrt add cos div add mul x x x x x x x x x]
3,0.0,24.0,24,True,False,((cos((((((((((((((x)**(0.5))*((x)**(0.5)))-x)*x)-x)-x)-x)/x))**(0.5)))**(0.5)))+x)*x),"[mul add cos sqrt sqrt div sub sub sub mul sub mul sqrt x sqrt x x x x x x
 x x x]"
3,0.0,21.0,21,True,False,(((((log(((((sin((x-((x)**(0.5))))-x)+x)*x)-x)))**(0.5))/x)-x)*x),[mul sub div sqrt log sub mul add sub sin sub x sqrt x x x x x x x x]
3,0.0,11.0,11,True,False,(log(x)-((x/((log(sin(x)))**(0.5)))-x)),[sub log x sub div x sqrt log sin x x]
3,0.0,19.0,19,True,False,(((((x-cos((x+((log((((x-x)/x)+x)))**(0.5))))))**(0.5))/x)*x),[mul div sqrt sub x cos add x sqrt log add div sub x x x x x x]
3,0.0,24.0,24,True,False,(sin(log(((x*(((((((((x-x)+x)*x)+x)-x)-x))**(0.5))+x))+x)))-x),"[sub sin log add mul x add sqrt sub sub add mul add sub x x x x x x x x x
 x]"
3,0.0,24.0,24,True,False,cos(((((((((log(((((x-x))**(0.5))*x))-x)/x)/x)+x)*x)-x)+x)/x)),"[cos div add sub mul add div div sub log mul sqrt sub x x x x x x x x x x
 x]"
3,0.0,22.0,22,True,False,(x+sin(log((((((((((((x)**(0.5))/((x)**(0.5)))-x)-x)/x))**(0.5))/x)*x)/x)))),[add x sin log div mul div sqrt div sub sub div sqrt x sqrt x x x x x x x]
3,0.0,24.0,24,True,False,(log(((cos((((((((((((x*(x+x)))**(0.5)))**(0.5))*x)+x)-x)-x)-x)-x)))**(0.5)))+x),"[add log sqrt cos sub sub sub sub add mul sqrt sqrt mul x add x x x x x x
 x x x]"
3,0.0,19.0,19,True,False,(cos((log(((x*(x*x))+(((x-x)/x)/x)))/x))-x),[sub cos div log add mul x mul x x div div sub x x x x x x]
3,0.0,18.0,18,True,False,(log(cos((((x-x))**(0.5))))-((cos(x)-((log(x)/x)+x))+x)),[sub log cos sqrt sub x x add sub cos x add div log x x x x]
3,0.0,21.0,21,True,False,((((((cos((((x/((x*x)/x))-x)*x))-x)/x)-x)/x))**(0.5)),[sqrt div sub div sub cos mul sub div x div mul x x x x x x x x x]
3,0.0,24.0,24,True,False,(sin(((((log((((((((x)**(0.5))/x)/x)-x)-x)/x))+x)-x)+x)*x))/x),"[div sin mul add sub add log div sub sub div div sqrt x x x x x x x x x x
 x]"
3,0.0,26.0,26,True,False,(((((((((((cos((((x-(x*x)))**(0.5)))+x)/x)*x)/x))**(0.5))-x)*x)-x)*x)*x),"[mul mul sub mul sub sqrt div mul div add cos sqrt sub x mul x x x x x x x
 x x x x]"
3,0.0,18.0,18,True,False,(((((log(((sin(((((((((x-x)-x)-x))**(0.5))+x))**(0.5))))**(0.5))))**(0.5))-x))**(0.5)),[sqrt sub sqrt log sqrt sin sqrt add sqrt sub sub sub x x x x x x]
3,0.0,19.0,19,True,False,log(((x+(((((((cos((((((x+x)*x)*x))**(0.5)))/x))**(0.5)))**(0.5)))**(0.5)))*x)),[log mul add x sqrt sqrt sqrt div cos sqrt mul mul add x x x x x x]
3,0.0,20.0,20,True,False,log((cos(((((((((((((x/x)/x))**(0.5)))**(0.5))/x)*x)*x))**(0.5))-x))-x)),[log sub cos sub sqrt mul mul div sqrt sqrt div div x x x x x x x x]
3,0.0,16.0,16,True,False,log((((cos(((x)**(0.5)))+(sin(x)+(x*x)))-sin(x))*x)),[log mul sub add cos sqrt x add sin x mul x x sin x x]
3,0.0,20.0,20,True,False,sin((x*((((((log(((x)**(0.5)))/(x*x))-x)*x)*x)*x)-x))),[sin mul x sub mul mul mul sub div log sqrt x mul x x x x x x x]
3,0.0,21.0,21,True,False,(((((((((sin(((((((((x)**(0.5))/x)*x))**(0.5))/x)-x)))**(0.5)))**(0.5))-x))**(0.5))/x)+x),[add div sqrt sub sqrt sqrt sin sub div sqrt mul div sqrt x x x x x x x x]
3,0.0,21.0,21,True,False,(sin(((((((log((((x/(x/(x*x))))**(0.5)))/x)/x)-x))**(0.5))+x))/x),[div sin add sqrt sub div div log sqrt div x div x mul x x x x x x x]
3,0.0,22.0,22,True,False,((((((cos(log((((((x+x)*x)+x)+x)/x)))+x)-x)+x))**(0.5))*x),[mul sqrt add sub add cos log div add add mul add x x x x x x x x x x]
3,0.0,15.0,15,True,False,(log(sin(x))+((((((x+(sin(log(x))*x)))**(0.5))-x))**(0.5))),[add log sin x sqrt sub sqrt add x mul sin log x x x]
3,0.0,23.0,23,True,False,((log((((sin((((((x+x)+x)/x)+x)*x))*x)+x)-x))/x)/x),[div div log sub add mul sin mul add div add add x x x x x x x x x x x]
3,0.0,23.0,23,True,False,(((sin(((((((((log(((x*x)/x))*x)*x)-x)-x)+x))**(0.5))-x)))**(0.5))/x),[div sqrt sin sub sqrt add sub sub mul mul log div mul x x x x x x x x x x]
3,0.0,19.0,19,True,False,log((((((cos(x))**(0.5)))**(0.5))/cos((((((x-(x*(x-x)))-x)+x))**(0.5))))),[log div sqrt sqrt cos x cos sqrt add sub sub x mul x sub x x x x]
3,0.0,22.0,22,True,False,((((((((((((log((x*x))+x)/x)/x))**(0.5))-x)+x)*x)/x))**(0.5))+x),[add sqrt div mul add sub sqrt div div add log mul x x x x x x x x x x]
3,0.0,25.0,25,True,False,(cos(log(x))/(cos((((((((((x/(x+x))+x)*x))**(0.5))-x)/x)+x)+x))*x)),"[div cos log x mul cos add add div sub sqrt mul add div x add x x x x x x
 x x x]"
3,0.0,24.0,24,True,False,(sin((((((x-(((log((((x+x)+x)-x))+x)/x)*x))*x))**(0.5))/x))/x),"[div sin div sqrt mul sub x mul div add log sub add add x x x x x x x x x
 x]"
3,0.0,20.0,20,True,False,(log(x)+(((cos(((((((x/x)+x)*x)*x)/x)+x)))**(0.5))/x)),[add log x div sqrt cos add div mul mul add div x x x x x x x x]
3,0.0,22.0,22,True,False,(((((log((((cos((((((((((x-x)-x))**(0.5)))**(0.5)))**(0.5))/x))*x)/x)-x)))**(0.5))-x))**(0.5)),"[sqrt sub sqrt log sub div mul cos div sqrt sqrt sqrt sub sub x x x x x x
 x x]"
3,0.0,17.0,17,True,False,(cos(x)*sin((log((((x*(((x*x))**(0.5)))+x)/x))+x))),[mul cos x sin add log div add mul x sqrt mul x x x x x]
3,0.0,22.0,22,True,False,((log((((x/(((((((x/x)+(x*x))-x))**(0.5))+x)*x))*x)*x)))**(0.5)),[sqrt log mul mul div x mul add sqrt sub add div x x mul x x x x x x x]
3,0.0,20.0,20,True,False,(x/((((log((((((((x+x)+x)*x))**(0.5))+x)/x))/x))**(0.5))/x)),[div x div sqrt div log div add sqrt mul add add x x x x x x x x]
3,0.0,23.0,23,True,False,(log((((x+((((sin(((x+x)+x))+x)*x)+x)+x))*x)+x))-x),[sub log add mul add x add add mul add sin add add x x x x x x x x x x]
3,0.0,25.0,25,True,False,cos(log(((((((((((x-x)-x)-(x*x))/x)-x)/x)*x)/x)/x)*x))),"[cos log mul div div mul div sub div sub sub sub x x x mul x x x x x x x x
 x]"
3,0.0,26.0,26,True,False,((((((sin((((((((((x-x)*x))**(0.5))-x)+x)/x)*x)/x))+x))**(0.5))/x)-x)/x),"[div sub div sqrt add sin div mul div add sub sqrt mul sub x x x x x x x x
 x x x x]"
3,0.0,22.0,22,True,False,sin(log((((x*((((((((x+x)/x)+x))**(0.5))+x)-x)/x))+x)-x))),[sin log sub add mul x div sub add sqrt add div add x x x x x x x x x]
3,0.0,23.0,23,True,False,((((((cos(((log((((x*((x/x)/x)))**(0.5)))/x)/x)))**(0.5))+x)+x)-x)/x),[div sub add add sqrt cos div div log sqrt mul x div div x x x x x x x x x]
3,0.0,7.0,7,True,False,cos((((x)**(0.5))-(x/x))),[cos sub sqrt x div x x]
3,0.0,25.0,25,True,False,((((((((sin(((((x-x)/(x+x))-x)+x))-x)+x)-x)+x)+x))**(0.5))/x),"[div sqrt add add sub add sub sin add sub div sub x x add x x x x x x x x
 x x]"
3,0.0,23.0,23,True,False,((log(sin((((((((((((x*x)-x)/x)+x)*x)*x)-x))**(0.5))-x)-x))))**(0.5)),[sqrt log sin sub sub sqrt sub mul mul add div sub mul x x x x x x x x x x]
3,0.0,22.0,22,True,False,((cos(log((((((((((((((((x-x))**(0.5))+x))**(0.5))+x)*x)*x)-x))**(0.5)))**(0.5))*x))))**(0.5)),"[sqrt cos log mul sqrt sqrt sub mul mul add sqrt add sqrt sub x x x x x x
 x x]"
3,0.0,22.0,22,True,False,(x-(sin(log((((x)**(0.5))-((((((x/x)*x)+x)-x)/x)+x))))-x)),[sub x sub sin log sub sqrt x add div sub add mul div x x x x x x x x]
3,0.0,29.0,29,True,False,((((((log((((((cos((x/(x-x)))*x)+x)*x)*x)-x))+x)+x)+x)+x)*x)+x),"[add mul add add add add log sub mul mul add mul cos div x sub x x x x x x
 x x x x x x x]"
3,0.0,19.0,19,True,False,log(sin((((((((((((((x*(x/x))-x)+x)+x))**(0.5))+x))**(0.5)))**(0.5)))**(0.5)))),[log sin sqrt sqrt sqrt add sqrt add add sub mul x div x x x x x x]
3,0.0,23.0,23,True,False,((((((cos(((((((x+x))**(0.5))+x)/x)*x))/x)+x)*x)+x)*x)/x),[div mul add mul add div cos mul div add sqrt add x x x x x x x x x x x]
3,0.0,16.0,16,True,False,(((((x)**(0.5)))**(0.5))+sin((((log((((((((((x)**(0.5)))**(0.5)))**(0.5))+x))**(0.5))))**(0.5))-x))),[add sqrt sqrt x sin sub sqrt log sqrt add sqrt sqrt sqrt x x x]
3,0.0,19.0,19,True,False,((x-((sin(log((((((((x+x))**(0.5))*x))**(0.5))+x)))/x)*x))+x),[add sub x mul div sin log add sqrt mul sqrt add x x x x x x x]
3,0.0,20.0,20,True,False,sin((((((log((((((x)**(0.5))-x)*x)+x))-x)/x)*x)-x)+x)),[sin add sub mul div sub log add mul sub sqrt x x x x x x x x x]
3,0.0,22.0,22,True,False,cos(log(((((x-((((((x-x)-(x-x)))**(0.5))/x)-x))-x)-x)/x))),[cos log div sub sub sub x sub div sqrt sub sub x x sub x x x x x x x]
3,0.0,23.0,23,True,False,((sin((((((((log((x*x))*x)-x)/x)*x)*x)*x)+x))-x)/x),[div sub sin add mul mul mul div sub mul log mul x x x x x x x x x x x]
3,0.0,18.0,18,True,False,cos((x*((log((((((((((x)**(0.5))/x)*x)/x)-x))**(0.5))+x)))**(0.5)))),[cos mul x sqrt log add sqrt sub div mul div sqrt x x x x x x]
3,0.0,20.0,20,True,False,(sin((x-(log(((x+(((((x)**(0.5))-x)-x)/x))+x))/x)))-x),[sub sin sub x div log add add x div sub sub sqrt x x x x x x x]
3,0.0,17.0,17,True,False,sin((x-(((log(((((((x/x))**(0.5)))**(0.5))-x))-x)/x)*x))),[sin sub x mul div sub log sub sqrt sqrt div x x x x x x]
3,0.0,23.0,23,True,False,((x/log((((sin((((((x+(x+((x)**(0.5)))))**(0.5))*x)+x))*x)/x)/x)))+x),[add div x log div div mul sin add mul sqrt add x add x sqrt x x x x x x x]
3,0.0,21.0,21,True,False,cos((((((log(((((x-(((x)**(0.5))/x))+x)-x)/x)))**(0.5))-x)*x)*x)),[cos mul mul sub sqrt log div sub add sub x div sqrt x x x x x x x x]
3,0.0,21.0,21,True,False,log(((((cos((((((x/x)*x)/x)*x)-x))-x)+x)/x)+x)),[log add div add sub cos sub mul div mul div x x x x x x x x x x]
3,0.0,22.0,22,True,False,(((((log((x+(((((((x*x)-x)*x))**(0.5))-x)*x)))-x)/x)*x))**(0.5)),[sqrt mul div sub log add x mul sub sqrt mul sub mul x x x x x x x x x]
3,0.0,24.0,24,True,False,(log((((((((cos((((((x-((x-x)-x))*x))**(0.5))-x)))**(0.5))+x)/x)+x))**(0.5)))+x),"[add log sqrt add div add sqrt cos sub sqrt mul sub x sub sub x x x x x x
 x x x]"
3,0.0,25.0,25,True,False,(sin(((((log(((((((x/x)*x)*x)*x)*x)+x))/x)+x)*x)-x))+x),"[add sin sub mul add div log add mul mul mul mul div x x x x x x x x x x x
 x]"
